,n_req,timestamp_x,stations,StationName,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce
12744,227,2014-08-28,3,BERGEN POINT,77.9,67.1,91.0,40.13438489176157,0.0,3.6,8.0,14.005196174757405,0,0.0,0
12745,31,2014-08-28,8,CENTRAL PARK,78.5,70.0,90.0,60.9,0.0,2.3,7.0,12.696718200036381,0,0.0,0
12798,260,2014-08-29,3,BERGEN POINT,76.0,69.3,84.2,40.13438489176157,0.0,10.2,18.1,26.47123894315571,0,0.0,0
12799,34,2014-08-29,8,CENTRAL PARK,76.4,68.0,90.0,56.2,0.0,4.9,8.9,18.1,0,0.0,0
12800,426,2014-08-29,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,76.9,66.9,86.0,59.8,0.0,9.5,15.9,22.0,0,0.0,0
12801,194,2014-08-29,25,KINGS POINT,75.1,69.4,78.8,40.13438489176157,0.0,7.6,12.0,19.101358957019624,0,0.0,0
12802,1297,2014-08-29,26,LA GUARDIA AIRPORT,76.5,70.0,89.1,58.9,0.0,8.9,15.0,20.0,0,0.0,0
12803,61,2014-08-29,55,THE BATTERY,76.0,69.1,81.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12857,59,2014-08-30,55,THE BATTERY,69.3,63.3,75.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12856,1086,2014-08-30,26,LA GUARDIA AIRPORT,70.3,64.0,80.1,50.8,0.0,8.0,15.0,26.0,0,0.0,0
12855,182,2014-08-30,25,KINGS POINT,69.9,64.4,76.3,40.13438489176157,0.0,6.9,15.9,23.54207938934143,0,0.0,0
12853,31,2014-08-30,8,CENTRAL PARK,69.6,61.0,82.0,48.9,0.0,2.8,7.0,17.1,0,0.0,0
12852,234,2014-08-30,3,BERGEN POINT,69.5,64.4,76.5,40.13438489176157,0.0,8.4,17.1,25.10536550317557,0,0.0,0
12854,528,2014-08-30,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,71.0,63.0,84.0,49.5,0.0,9.6,18.1,19.0,0,0.0,0
12904,147,2014-08-31,3,BERGEN POINT,70.0,61.5,75.7,40.13438489176157,0.0,3.6,7.0,12.845946409710074,0,0.0,0
12905,14,2014-08-31,8,CENTRAL PARK,71.4,61.0,80.1,56.4,0.0,2.5,7.0,12.719676386140025,0,0.0,0
12906,403,2014-08-31,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,71.1,63.0,78.1,57.7,0.0,6.7,13.0,15.9,0,0.0,0
12907,153,2014-08-31,25,KINGS POINT,69.6,64.2,75.9,40.13438489176157,0.0,5.2,13.0,19.9851104888232,0,0.0,0
12908,1217,2014-08-31,26,LA GUARDIA AIRPORT,71.7,64.0,79.0,56.7,0.0,6.7,15.0,19.0,0,0.0,0
12909,61,2014-08-31,55,THE BATTERY,70.9,66.9,74.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12955,152,2014-09-01,3,BERGEN POINT,77.2,71.2,90.1,40.13438489176157,0.0,4.3,8.0,14.085549826120165,0,0.0,0
12956,16,2014-09-01,8,CENTRAL PARK,77.0,64.9,90.0,66.9,0.0,3.0,8.0,26.0,1,0.0,0
12957,446,2014-09-01,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,76.9,63.0,84.9,69.5,0.0,9.5,21.0,27.0,1,0.0,0
12958,147,2014-09-01,25,KINGS POINT,75.9,73.4,84.0,40.13438489176157,0.0,8.9,20.0,28.52458528707193,0,0.0,0
12959,1121,2014-09-01,26,LA GUARDIA AIRPORT,77.4,66.9,91.9,67.6,0.0,9.4,24.1,34.0,1,0.0,0
12960,48,2014-09-01,55,THE BATTERY,76.1,72.3,86.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13013,1843,2014-09-02,26,LA GUARDIA AIRPORT,80.3,73.0,91.9,70.7,0.79,5.6,9.9,16.437352589383778,0,0.0,0
13012,231,2014-09-02,25,KINGS POINT,78.4,74.8,82.8,40.13438489176157,0.0,5.3,13.0,19.996589581875018,0,0.0,0
13014,85,2014-09-02,55,THE BATTERY,78.1,74.5,84.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13010,19,2014-09-02,8,CENTRAL PARK,79.3,73.0,90.0,70.6,0.62,2.6,5.1,10.52858092560193,0,0.0,0
13009,319,2014-09-02,3,BERGEN POINT,79.6,73.9,86.7,40.13438489176157,0.0,2.9,6.0,11.606342993299991,0,0.0,0
13011,456,2014-09-02,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,78.3,73.0,86.0,71.9,0.14,8.0,13.0,20.30652509427424,1,0.0,0
13063,287,2014-09-03,3,BERGEN POINT,83.0,75.9,91.8,40.13438489176157,0.0,3.8,9.9,16.23072891445097,0,0.0,0
13064,50,2014-09-03,8,CENTRAL PARK,83.5,75.0,91.9,69.5,0.0,3.6,8.9,15.9,0,0.0,0
13065,382,2014-09-03,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,80.8,73.9,91.9,72.6,0.0,8.1,15.0,22.63650371742072,0,0.0,0
13066,245,2014-09-03,25,KINGS POINT,80.9,76.5,86.9,40.13438489176157,0.0,5.7,14.0,21.20175571912964,0,0.0,0
13067,1652,2014-09-03,26,LA GUARDIA AIRPORT,84.3,75.9,93.0,70.4,0.0,6.8,13.0,20.0,0,0.0,0
13068,101,2014-09-03,55,THE BATTERY,80.7,76.3,86.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13122,117,2014-09-04,55,THE BATTERY,78.4,72.5,83.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13121,1666,2014-09-04,26,LA GUARDIA AIRPORT,80.2,73.0,93.0,61.1,0.0,9.6,19.0,29.9,0,0.0,0
13120,257,2014-09-04,25,KINGS POINT,79.5,72.5,86.0,40.13438489176157,0.0,7.4,19.0,27.193149126247253,0,0.0,0
13119,533,2014-09-04,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,80.3,73.0,91.9,61.5,0.0,10.7,19.0,22.0,0,0.0,0
13117,249,2014-09-04,3,BERGEN POINT,79.1,72.7,86.5,40.13438489176157,0.0,6.3,13.0,20.111380512393254,0,0.0,0
13118,45,2014-09-04,8,CENTRAL PARK,79.4,72.0,91.9,59.5,0.0,4.6,12.0,21.0,0,0.0,0
13170,277,2014-09-05,3,BERGEN POINT,76.6,68.4,83.7,40.13438489176157,0.0,3.8,8.9,15.071479149403643,0,0.0,0
13171,38,2014-09-05,8,CENTRAL PARK,77.9,69.1,87.1,56.9,0.0,1.3,5.1,10.379352715928233,0,0.0,0
13172,434,2014-09-05,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,76.9,68.0,88.0,61.2,0.0,6.0,15.9,22.0,0,0.0,0
13173,258,2014-09-05,25,KINGS POINT,75.6,68.0,81.9,40.13438489176157,0.0,4.3,14.0,21.04104841640412,0,0.0,0
13174,1557,2014-09-05,26,LA GUARDIA AIRPORT,78.5,71.1,86.0,58.4,0.0,6.1,13.0,20.0,0,0.0,0
13175,109,2014-09-05,55,THE BATTERY,77.4,72.7,82.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13227,1336,2014-09-06,26,LA GUARDIA AIRPORT,78.3,71.1,86.0,67.6,0.0,8.0,13.0,17.1,0,0.0,0
13228,71,2014-09-06,55,THE BATTERY,75.7,72.0,81.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13223,189,2014-09-06,3,BERGEN POINT,76.7,70.5,84.2,40.13438489176157,0.0,3.7,8.0,14.016675267809227,0,0.0,0
13225,400,2014-09-06,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,77.1,68.0,84.9,69.9,0.0,8.2,14.0,21.48873304542521,0,0.0,0
13224,49,2014-09-06,8,CENTRAL PARK,78.2,69.1,87.1,67.8,0.0,3.1,6.0,15.0,0,0.0,0
13226,251,2014-09-06,25,KINGS POINT,76.6,72.5,80.4,40.13438489176157,0.0,8.2,13.0,20.32948328037789,0,0.0,0
13281,67,2014-09-07,55,THE BATTERY,77.9,75.0,86.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13278,344,2014-09-07,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,78.7,71.1,86.0,72.4,0.0,9.3,14.0,21.615003068995264,1,0.0,0
13277,24,2014-09-07,8,CENTRAL PARK,80.9,72.0,91.0,70.9,0.0,3.8,8.0,14.028154360861052,0,0.0,0
13280,1209,2014-09-07,26,LA GUARDIA AIRPORT,80.8,73.0,91.0,71.5,0.0,8.0,12.0,21.0,0,0.0,0
13276,190,2014-09-07,3,BERGEN POINT,79.1,75.0,91.4,40.13438489176157,0.0,3.9,7.0,12.880383688865544,0,0.0,0
13279,178,2014-09-07,25,KINGS POINT,78.6,75.7,84.9,40.13438489176157,0.0,7.2,11.1,18.012117796269738,0,0.0,0
13331,537,2014-09-08,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,74.0,66.0,86.0,59.4,0.04,8.3,15.9,22.0,1,0.0,0
13330,64,2014-09-08,8,CENTRAL PARK,72.6,64.9,91.0,57.5,0.11,4.1,8.9,18.1,1,0.0,0
13334,83,2014-09-08,55,THE BATTERY,72.4,66.0,79.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13333,1524,2014-09-08,26,LA GUARDIA AIRPORT,73.1,66.0,91.0,58.7,0.21,8.2,17.1,22.0,1,0.0,0
13332,269,2014-09-08,25,KINGS POINT,72.7,66.6,80.4,40.13438489176157,0.0,6.3,13.0,20.111380512393254,0,0.0,0
13329,341,2014-09-08,3,BERGEN POINT,71.8,66.0,79.0,40.13438489176157,0.0,7.4,15.0,22.55615006605796,0,0.0,0
13383,50,2014-09-09,8,CENTRAL PARK,70.1,64.9,81.0,52.2,0.0,6.1,12.0,17.1,0,0.0,0
13382,249,2014-09-09,3,BERGEN POINT,70.5,65.7,74.7,40.13438489176157,0.0,5.1,9.9,16.37995712412466,0,0.0,0
13387,101,2014-09-09,55,THE BATTERY,71.8,68.0,74.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13386,1465,2014-09-09,26,LA GUARDIA AIRPORT,71.0,64.9,80.1,54.3,0.0,9.4,14.0,19.0,0,0.0,0
13384,436,2014-09-09,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,70.6,64.9,82.0,56.1,0.0,7.5,15.0,21.0,0,0.0,0
13385,259,2014-09-09,25,KINGS POINT,69.8,65.5,73.4,40.13438489176157,0.0,3.6,6.0,11.686696644662753,0,0.0,0
13432,58,2014-09-10,8,CENTRAL PARK,68.1,63.0,75.0,56.0,0.0,7.1,11.1,18.1,0,0.0,0
13434,226,2014-09-10,25,KINGS POINT,66.4,63.9,71.1,40.13438489176157,0.0,3.3,8.0,13.970758895601936,0,0.0,0
13431,274,2014-09-10,3,BERGEN POINT,68.3,65.5,71.4,40.13438489176157,0.0,5.6,7.0,13.075528270746537,0,0.0,0
13433,426,2014-09-10,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.4,64.0,78.1,56.4,0.0,9.6,13.0,18.1,0,0.0,0
13435,1373,2014-09-10,26,LA GUARDIA AIRPORT,68.1,64.0,77.0,57.4,0.0,12.5,17.1,24.1,0,0.0,0
13436,112,2014-09-10,55,THE BATTERY,68.1,65.7,72.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13488,1406,2014-09-11,26,LA GUARDIA AIRPORT,68.5,62.6,75.0,57.9,0.0,9.3,14.0,15.0,0,0.0,0
13489,117,2014-09-11,55,THE BATTERY,69.0,64.4,74.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13487,261,2014-09-11,25,KINGS POINT,67.8,62.2,74.7,40.13438489176157,0.0,4.5,8.9,15.151832800766403,0,0.0,0
13484,251,2014-09-11,3,BERGEN POINT,69.0,64.0,74.7,40.13438489176157,0.0,5.2,9.9,16.39143621717649,0,0.0,0
13485,66,2014-09-11,8,CENTRAL PARK,69.4,63.0,78.1,56.7,0.0,5.6,9.9,18.1,0,0.0,0
13486,442,2014-09-11,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.3,62.6,77.0,58.1,0.0,7.2,12.0,19.05544258481233,0,0.0,0
13537,298,2014-09-12,3,BERGEN POINT,73.0,66.2,83.3,40.13438489176157,0.0,4.1,8.0,14.06259164001652,0,0.0,0
13540,219,2014-09-12,25,KINGS POINT,72.5,67.3,80.4,40.13438489176157,0.0,7.8,15.0,22.60206643826525,0,0.0,0
13541,1433,2014-09-12,26,LA GUARDIA AIRPORT,73.8,63.0,84.0,63.7,0.0,9.1,13.0,18.1,0,0.0,0
13542,75,2014-09-12,55,THE BATTERY,72.7,68.7,80.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13538,42,2014-09-12,8,CENTRAL PARK,73.9,63.0,82.9,63.5,0.0,4.0,8.0,17.1,0,0.0,0
13539,397,2014-09-12,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,73.6,63.0,84.9,65.3,0.0,10.1,15.9,22.0,0,0.0,0
13593,130,2014-09-13,25,KINGS POINT,69.7,62.4,79.7,40.13438489176157,0.0,7.3,13.0,20.226171442911483,0,0.0,0
13594,1074,2014-09-13,26,LA GUARDIA AIRPORT,70.6,63.0,84.0,54.9,0.0,9.6,15.0,20.0,0,0.0,0
13591,53,2014-09-13,8,CENTRAL PARK,70.1,62.1,82.9,52.7,0.0,4.2,7.0,15.0,0,0.0,0
13590,146,2014-09-13,3,BERGEN POINT,69.9,62.4,81.0,40.13438489176157,0.0,8.5,14.0,21.523170324580683,0,0.0,0
13595,67,2014-09-13,55,THE BATTERY,70.0,61.7,80.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13592,340,2014-09-13,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,71.8,64.0,84.9,54.0,0.0,10.1,15.9,22.9,0,0.0,0
13648,45,2014-09-14,55,THE BATTERY,65.4,62.2,71.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13646,121,2014-09-14,25,KINGS POINT,64.0,61.0,68.7,40.13438489176157,0.0,4.8,9.9,16.345519844969196,0,0.0,0
13645,313,2014-09-14,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,65.6,61.0,79.0,54.5,0.0,9.8,15.9,25.1,1,0.0,0
13644,20,2014-09-14,8,CENTRAL PARK,63.9,60.1,78.1,52.7,0.0,5.2,8.9,15.232186452129163,1,0.0,0
13643,128,2014-09-14,3,BERGEN POINT,65.1,61.0,71.2,40.13438489176157,0.0,6.9,13.0,20.18025507070419,0,0.0,0
13647,1039,2014-09-14,26,LA GUARDIA AIRPORT,65.1,60.8,71.1,54.1,0.0,10.5,15.9,20.0,1,0.0,0
13699,264,2014-09-15,25,KINGS POINT,61.7,55.0,68.0,40.13438489176157,0.0,6.2,12.0,18.9406516542941,0,0.0,0
13700,1446,2014-09-15,26,LA GUARDIA AIRPORT,62.1,55.0,71.1,48.4,0.19,7.4,13.0,20.237650535963304,1,0.0,0
13701,99,2014-09-15,55,THE BATTERY,61.5,54.9,68.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13697,42,2014-09-15,8,CENTRAL PARK,60.9,53.1,71.1,48.3,0.26,2.8,8.0,14.0,1,0.0,0
13698,382,2014-09-15,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.2,54.0,72.0,48.4,0.29,7.7,12.0,15.9,1,0.0,0
13696,282,2014-09-15,3,BERGEN POINT,61.7,54.9,70.2,40.13438489176157,0.0,7.3,15.9,23.58799576154873,0,0.0,0
13750,47,2014-09-16,8,CENTRAL PARK,62.8,53.1,71.1,43.4,0.0,2.5,7.0,12.719676386140025,0,0.0,0
13751,432,2014-09-16,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,63.3,54.0,72.0,46.1,0.0,6.6,9.9,16.55214351990201,0,0.0,0
13752,283,2014-09-16,25,KINGS POINT,62.0,55.8,70.5,40.13438489176157,0.0,3.8,8.9,15.071479149403643,0,0.0,0
13754,73,2014-09-16,55,THE BATTERY,63.7,58.8,70.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13749,321,2014-09-16,3,BERGEN POINT,62.3,55.6,69.8,40.13438489176157,0.0,5.5,9.9,16.42587349633196,0,0.0,0
13753,1502,2014-09-16,26,LA GUARDIA AIRPORT,63.6,55.0,73.0,44.8,0.0,6.5,9.9,16.54066442685019,0,0.0,0
13802,353,2014-09-17,3,BERGEN POINT,62.9,59.0,69.4,40.13438489176157,0.0,2.8,8.0,13.91336343034282,0,0.0,0
13803,48,2014-09-17,8,CENTRAL PARK,63.5,55.0,71.1,53.5,0.03,1.7,8.0,13.787093406772769,1,0.0,0
13804,428,2014-09-17,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,63.8,55.0,71.1,55.4,0.0,6.0,11.1,17.874368679647862,1,0.0,0
13805,253,2014-09-17,25,KINGS POINT,63.7,59.2,67.5,40.13438489176157,0.0,3.4,8.9,15.02556277719635,0,0.0,0
13806,1771,2014-09-17,26,LA GUARDIA AIRPORT,63.9,55.0,73.0,54.4,0.01,5.6,11.1,17.828452307440568,1,0.0,0
13807,97,2014-09-17,55,THE BATTERY,64.4,59.2,67.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13856,42,2014-09-18,8,CENTRAL PARK,64.3,55.0,73.0,45.5,0.34,2.4,6.0,11.548947528040873,0,0.0,0
13860,93,2014-09-18,55,THE BATTERY,65.0,58.8,71.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13859,1465,2014-09-18,26,LA GUARDIA AIRPORT,65.9,57.9,73.0,47.4,0.41,4.3,8.9,15.128874614662758,0,0.0,0
13858,298,2014-09-18,25,KINGS POINT,64.9,58.5,72.1,40.13438489176157,0.0,2.6,6.0,11.571905714144526,0,0.0,0
13857,408,2014-09-18,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,64.3,55.9,73.4,49.0,0.26,4.9,9.9,16.356998938021018,0,0.0,0
13855,301,2014-09-18,3,BERGEN POINT,64.6,55.4,71.2,40.13438489176157,0.0,4.5,8.0,14.108508012223812,0,0.0,0
13907,269,2014-09-19,3,BERGEN POINT,64.9,55.2,74.5,40.13438489176157,0.0,3.2,9.9,16.161854356140033,0,0.0,0
13908,44,2014-09-19,8,CENTRAL PARK,65.8,55.0,75.9,47.4,0.0,1.8,5.1,10.436748181187346,0,0.0,0
13909,401,2014-09-19,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,66.7,55.0,78.1,49.5,0.0,5.0,8.9,15.0,0,0.0,0
13910,287,2014-09-19,25,KINGS POINT,66.3,59.5,74.5,40.13438489176157,0.0,2.8,6.0,11.594863900248168,0,0.0,0
13912,98,2014-09-19,55,THE BATTERY,66.3,59.7,74.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13911,1429,2014-09-19,26,LA GUARDIA AIRPORT,67.6,59.0,75.0,48.7,0.0,4.6,8.9,15.163311893818225,0,0.0,0
13960,187,2014-09-20,3,BERGEN POINT,62.3,56.3,71.8,40.13438489176157,0.0,8.2,14.0,21.48873304542521,0,0.0,0
13965,75,2014-09-20,55,THE BATTERY,63.1,56.5,72.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13964,1308,2014-09-20,26,LA GUARDIA AIRPORT,62.1,55.0,75.0,46.8,0.0,10.3,15.9,28.0,0,0.0,0
13963,176,2014-09-20,25,KINGS POINT,61.2,55.0,67.8,40.13438489176157,0.0,5.0,8.9,15.20922826602552,0,0.0,0
13962,309,2014-09-20,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.7,55.9,78.1,47.8,0.0,9.4,14.0,19.0,0,0.0,0
13961,38,2014-09-20,8,CENTRAL PARK,61.6,54.0,75.9,44.5,0.0,6.6,12.0,18.1,0,0.0,0
14014,39,2014-09-21,8,CENTRAL PARK,65.0,54.0,75.0,52.7,0.0,3.2,8.0,18.1,0,0.0,0
14015,371,2014-09-21,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,65.3,54.0,75.0,53.2,0.0,8.6,15.9,21.0,0,0.0,0
14013,190,2014-09-21,3,BERGEN POINT,66.4,61.2,73.6,40.13438489176157,0.0,5.2,12.0,18.825860723775875,0,0.0,0
14016,175,2014-09-21,25,KINGS POINT,63.0,55.9,71.8,40.13438489176157,0.0,6.2,15.0,22.418400949436077,0,0.0,0
14018,66,2014-09-21,55,THE BATTERY,65.9,60.8,72.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14017,1171,2014-09-21,26,LA GUARDIA AIRPORT,65.0,55.0,73.9,52.6,0.0,9.1,15.9,22.0,0,0.0,0
14068,417,2014-09-22,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,71.5,54.0,77.0,66.4,0.57,4.2,8.9,15.117395521610934,1,0.0,0
14067,53,2014-09-22,8,CENTRAL PARK,70.2,57.0,75.0,65.0,0.15,1.2,6.0,11.411198411419,1,0.0,0
14069,282,2014-09-22,25,KINGS POINT,69.4,66.6,73.6,40.13438489176157,0.0,2.1,5.1,10.471185460342816,0,0.0,0
14070,1545,2014-09-22,26,LA GUARDIA AIRPORT,70.4,57.9,77.0,65.2,0.21,3.5,9.9,16.196291635295502,1,0.0,0
14071,98,2014-09-22,55,THE BATTERY,70.2,67.1,74.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14066,281,2014-09-22,3,BERGEN POINT,69.9,66.6,75.2,40.13438489176157,0.0,2.1,5.1,10.471185460342816,0,0.0,0
14124,1522,2014-09-23,26,LA GUARDIA AIRPORT,68.8,61.0,77.0,54.8,0.0,11.1,15.9,24.1,1,0.0,0
14122,391,2014-09-23,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.1,62.1,77.0,54.9,0.01,12.1,18.1,25.1,1,0.0,0
14121,40,2014-09-23,8,CENTRAL PARK,67.3,61.0,75.0,52.7,0.0,5.3,8.9,20.0,1,0.0,0
14120,226,2014-09-23,3,BERGEN POINT,67.5,63.5,71.2,40.13438489176157,0.0,8.3,17.1,25.093886410123748,0,0.0,0
14125,109,2014-09-23,55,THE BATTERY,67.6,62.6,71.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14123,269,2014-09-23,25,KINGS POINT,68.0,63.1,71.6,40.13438489176157,0.0,9.8,14.0,21.67239853425438,0,0.0,0
14174,257,2014-09-24,3,BERGEN POINT,60.0,51.8,72.0,40.13438489176157,0.0,5.6,18.1,25.94320066277185,0,0.0,0
14175,63,2014-09-24,8,CENTRAL PARK,60.1,52.0,71.1,40.1,0.0,2.7,7.0,14.0,0,0.0,0
14177,244,2014-09-24,25,KINGS POINT,60.0,54.1,70.5,40.13438489176157,0.0,6.5,14.0,21.293588463544218,0,0.0,0
14178,1453,2014-09-24,26,LA GUARDIA AIRPORT,60.9,54.0,73.0,41.2,0.0,7.0,15.0,21.0,0,0.0,0
14179,104,2014-09-24,55,THE BATTERY,59.7,53.4,69.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14176,433,2014-09-24,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,59.9,51.1,73.0,41.3,0.0,7.9,15.9,22.9,0,0.0,0
14229,26,2014-09-25,8,CENTRAL PARK,64.1,52.0,71.1,52.3,0.0,3.8,8.0,15.9,0,0.0,0
14230,282,2014-09-25,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,64.0,51.1,72.0,53.0,0.0,7.7,15.9,19.0,0,0.0,0
14231,233,2014-09-25,25,KINGS POINT,63.9,58.5,69.1,40.13438489176157,0.0,3.4,7.0,12.822988223606432,0,0.0,0
14228,191,2014-09-25,3,BERGEN POINT,63.4,57.0,70.7,40.13438489176157,0.0,4.5,8.9,15.151832800766403,0,0.0,0
14232,1335,2014-09-25,26,LA GUARDIA AIRPORT,65.0,54.0,73.0,53.4,0.0,8.1,15.0,22.63650371742072,0,0.0,0
14233,74,2014-09-25,55,THE BATTERY,65.6,62.2,71.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14280,29,2014-09-26,8,CENTRAL PARK,61.7,57.0,66.0,53.7,0.02,7.4,11.1,20.0,1,0.0,0
14281,433,2014-09-26,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,63.1,55.9,72.0,54.9,0.08,12.7,17.1,22.0,1,0.0,0
14282,269,2014-09-26,25,KINGS POINT,61.8,58.8,64.6,40.13438489176157,0.0,5.1,9.9,16.37995712412466,0,0.0,0
14283,1374,2014-09-26,26,LA GUARDIA AIRPORT,62.6,57.9,70.0,54.4,0.02,13.0,21.0,28.0,1,0.0,0
14284,78,2014-09-26,55,THE BATTERY,63.1,59.9,66.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14279,263,2014-09-26,3,BERGEN POINT,62.7,58.5,66.0,40.13438489176157,0.0,8.2,14.0,21.48873304542521,0,0.0,0
14338,75,2014-09-27,55,THE BATTERY,66.3,59.5,78.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14337,1398,2014-09-27,26,LA GUARDIA AIRPORT,66.4,57.9,77.0,52.2,0.15,7.0,11.1,17.989159610166094,0,0.0,0
14336,183,2014-09-27,25,KINGS POINT,66.0,61.2,76.6,40.13438489176157,0.0,6.2,8.9,15.346977382647395,0,0.0,0
14334,44,2014-09-27,8,CENTRAL PARK,66.2,57.0,77.0,51.3,0.3,4.3,8.9,15.9,0,0.0,0
14333,183,2014-09-27,3,BERGEN POINT,65.8,60.1,75.7,40.13438489176157,0.0,7.8,9.9,16.689892636523886,0,0.0,0
14335,406,2014-09-27,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,66.5,59.0,79.0,51.9,0.15,9.1,13.0,19.0,0,0.0,0
14392,72,2014-09-28,55,THE BATTERY,71.1,62.6,82.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14391,1252,2014-09-28,26,LA GUARDIA AIRPORT,72.6,60.1,82.9,55.1,0.0,3.6,8.9,15.048520963299994,0,0.0,0
14387,139,2014-09-28,3,BERGEN POINT,69.2,58.5,81.9,40.13438489176157,0.0,3.1,8.0,13.947800709498287,0,0.0,0
14388,34,2014-09-28,8,CENTRAL PARK,70.7,57.9,82.9,53.4,0.0,2.7,7.0,12.742634572243672,0,0.0,0
14389,346,2014-09-28,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,70.1,59.0,84.0,54.5,0.0,5.7,8.9,14.0,0,0.0,0
14390,190,2014-09-28,25,KINGS POINT,70.7,63.7,85.1,40.13438489176157,0.0,2.2,6.0,11.525989341937231,0,0.0,0
14442,34,2014-09-29,8,CENTRAL PARK,73.1,60.1,84.0,57.4,0.0,0.9,5.1,10.333436343720939,0,0.0,0
14446,115,2014-09-29,55,THE BATTERY,71.6,64.0,80.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14445,1736,2014-09-29,26,LA GUARDIA AIRPORT,73.4,64.9,84.0,59.4,0.0,3.2,11.1,14.0,0,0.0,0
14444,299,2014-09-29,25,KINGS POINT,70.4,63.3,77.9,40.13438489176157,0.0,3.5,11.1,17.587391353352288,0,0.0,0
14443,502,2014-09-29,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.5,62.1,84.0,60.4,0.0,5.0,12.0,18.802902537672228,0,0.0,0
14441,257,2014-09-29,3,BERGEN POINT,70.8,60.3,83.5,40.13438489176157,0.0,2.0,6.0,11.503031155833586,0,0.0,0
